Brand,Model,Generation,Modification (Engine),Start of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Maximum speed,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Engine location,Electric motor 2,System power,System torque,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Trunk (boot) space - minimum,Trunk (boot) space - maximum,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,Drag coefficient (Cd),"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Tires size,Wheel rims size,Acceleration 0 - 200 km/h,Acceleration 0 - 300 km/h,Weight-to-power ratio,Electric motor Torque,Electric motor 3,Electric motor 4,Kerb Weight,Weight-to-torque ratio,Power steering,100 km/h - 0,End of production,Fuel consumption (economy) - combined,Engine specs,Power,Power per litre,Torque,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Valvetrain,Max. weight,Max load,Fuel tank capacity,Number of Gears (manual transmission),Steering type,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Minimum turning circle (turning diameter),Engine Model/Code,Engine oil capacity,Oil viscosity,Coolant,Permitted trailer load without brakes,Permitted towbar download,Max. roof load,Permitted trailer load with brakes (12%),Ride height (ground clearance),Maximum engine speed,CO2 emissions,Emission standard,Approach angle,Departure angle,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Front overhang,Rear overhang,All-electric range (WLTP),Engine systems,Ramp angle,"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Width including mirrors,Internal combustion engine specs,Average Energy consumption,AdBlue tank,Wading depth,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),Climb angle,Engine oil specification,Permitted trailer load with brakes (8%)
Nissan,Frontier,Frontier II King Cab (D40),2.5 (154 Hp),2005 year,Internal Combustion engine,Pick-up,5,2,Performance specs,Petrol (Gasoline),,,,,,,,,,"Front, Longitudinal",,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5220 mm  205.51 in.,1850 mm  72.83 in.,1879 mm  73.98 in.,3200 mm  125.98 in.,1225 mm  48.23 in.,1570 mm  61.81 in.,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,,Double wishbone,Leaf spring,Ventilated discs,Disc,ABS (Anti-lock braking system),235/75 R15; 265/70 R16; 265/75 R16; 265/65 R17,7.0J x 15; 7.0J x 16; 7.5J x 17,,,,,,,,,,,2009 year,,Engine specs,154 Hp @ 5200 rpm.,61.9 Hp/l,231 Nm @ 4400 rpm.  170.38 lb.-ft. @ 4400 rpm.,2488 cm3 151.83 cu. in.,4,Inline,89 mm  3.5 in.,100 mm  3.94 in.,,4,Multi-point indirect injection,Naturally aspirated engine,DOHC,,,80 l  21.13 US gal | 17.6 UK gal,5,Steering rack and pinion,12.3 l/100 km  19.12 US mpg22.97 UK mpg8.13 km/l,10.2 l/100 km  23.06 US mpg27.69 UK mpg9.8 km/l,,QR25DE,4.9 l  5.18 US qt | 4.31 UK qt,,9.4 l  9.93 US qt | 8.27 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I Crew Cab Long (D22, facelift 2000)",Desert Runner 3.3 V6 (210 Hp) 4x4 Automatic,2002 year,Internal Combustion engine,Pick-up,4,4,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5532 mm  217.8 in.,1808 mm  71.18 in.,1687 mm  66.42 in.,3330 mm  131.1 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,210 Hp @ 4800 rpm.,64.1 Hp/l,313 Nm  230.86 lb.-ft.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Mechanical supercharging (Compressor),SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33ER,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I Crew Cab Long (D22, facelift 2000)",Desert Runner 3.3 V6 (210 Hp) 4x4,2002 year,Internal Combustion engine,Pick-up,4,4,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5532 mm  217.8 in.,1808 mm  71.18 in.,1687 mm  66.42 in.,3330 mm  131.1 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,210 Hp @ 4800 rpm.,64.1 Hp/l,313 Nm  230.86 lb.-ft.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Mechanical supercharging (Compressor),SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33ER,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I Crew Cab Long (D22, facelift 2000)",3.3 (180 Hp) 4x4 Automatic,2003 year,Internal Combustion engine,Pick-up,4,4,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5532 mm  217.8 in.,1808 mm  71.18 in.,1694 mm  66.69 in.,3330 mm  131.1 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),265/70 R15; 265/70 R16; 265/55 R17; 265/65 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,180 Hp,55 Hp/l,274 Nm @ 2800 rpm.  202.09 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,2,,Naturally aspirated engine,SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I Crew Cab Long (D22, facelift 2000)",3.3 (180 Hp) 4x4,2003 year,Internal Combustion engine,Pick-up,4,4,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5532 mm  217.8 in.,1808 mm  71.18 in.,1694 mm  66.69 in.,3330 mm  131.1 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),265/70 R15; 265/70 R16; 265/55 R17; 265/65 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,180 Hp,55 Hp/l,274 Nm @ 2800 rpm.  202.09 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,2,,Naturally aspirated engine,SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I Crew Cab Long (D22, facelift 2000)",3.3 (170 Hp) 4x4 Automatic,2002 year,Internal Combustion engine,Pick-up,4,4,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5532 mm  217.8 in.,1808 mm  71.18 in.,1694 mm  66.69 in.,3330 mm  131.1 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),265/70 R15; 255/65 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,170 Hp @ 4800 rpm.,51.9 Hp/l,271 Nm @ 2800 rpm.  199.88 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,2,,Naturally aspirated engine,,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I Crew Cab Long (D22, facelift 2000)",3.3 (170 Hp) 4x4,2002 year,Internal Combustion engine,Pick-up,4,4,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5532 mm  217.8 in.,1808 mm  71.18 in.,1694 mm  66.69 in.,3330 mm  131.1 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),265/70 R15; 265/70 R16; 265/55 R17; 265/65 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,170 Hp @ 4800 rpm.,51.9 Hp/l,271 Nm @ 2800 rpm.  199.88 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,2,,Naturally aspirated engine,,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab Long (D22, facelift 2000)",Desert Runner 3.3 V6 (210 Hp) 4x4 Automatic,2002 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5153 mm  202.87 in.,1808 mm  71.18 in.,1687 mm  66.42 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,210 Hp @ 4800 rpm.,64.1 Hp/l,313 Nm  230.86 lb.-ft.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Mechanical supercharging (Compressor),SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33ER,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab Long (D22, facelift 2000)",Desert Runner 3.3 V6 (210 Hp) 4x4,2002 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5153 mm  202.87 in.,1808 mm  71.18 in.,1687 mm  66.42 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,210 Hp @ 4800 rpm.,64.1 Hp/l,313 Nm  230.86 lb.-ft.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Mechanical supercharging (Compressor),SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33ER,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab Long (D22, facelift 2000)",3.3 V6 (170 Hp) 4x4 Automatic,2002 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5153 mm  202.87 in.,1808 mm  71.18 in.,1694 mm  66.69 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),265/70 R15; 255/65 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,170 Hp @ 4800 rpm.,51.9 Hp/l,271 Nm @ 2800 rpm.  199.88 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,2,,Naturally aspirated engine,,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab Long (D22, facelift 2000)",3.3 V6 (170 Hp) 4x4,2002 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),9.3 sec,9.3 sec,8.8 sec,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5153 mm  202.87 in.,1808 mm  71.18 in.,1694 mm  66.69 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),265/70 R15; 255/65 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,170 Hp @ 4800 rpm.,51.9 Hp/l,271 Nm @ 2800 rpm.  199.88 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,2,,Naturally aspirated engine,,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab Long (D22, facelift 2000)",2.4 (143 Hp) Automatic,2002 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,,,,Dimensions,5153 mm  202.87 in.,1808 mm  71.18 in.,1605 mm  63.19 in.,2950 mm  116.14 in.,1395 mm  54.92 in.,1390 mm  54.72 in.,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,4,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),225/70 R15; 225/70 R15; 255/65 R16; 265/55 R17,6.0J x 15; 7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,143 Hp,59.9 Hp/l,,2389 cm3 145.79 cu. in.,4,Inline,89 mm  3.5 in.,96 mm  3.78 in.,,4,,Naturally aspirated engine,DOHC,,,,,,,,,KA24DE,3.5 l  3.7 US qt | 3.08 UK qt,,7.1 l  7.5 US qt | 6.25 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab Long (D22, facelift 2000)",2.4 (143 Hp),2002 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,5153 mm  202.87 in.,1808 mm  71.18 in.,1605 mm  63.19 in.,2950 mm  116.14 in.,1395 mm  54.92 in.,1390 mm  54.72 in.,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,,Double wishbone,Leaf spring,Ventilated discs,Drum,ABS (Anti-lock braking system),225/70 R15; 225/70 R15; 255/65 R16; 265/55 R17,6.0J x 15; 7.0J x 15; 7.0J x 16; 7.0J x 17,,,,,,,,,,,2004 year,,Engine specs,143 Hp,59.9 Hp/l,,2389 cm3 145.79 cu. in.,4,Inline,89 mm  3.5 in.,96 mm  3.78 in.,,4,,Naturally aspirated engine,DOHC,,,60.2 l  15.9 US gal | 13.24 UK gal,5,,,,,KA24DE,3.5 l  3.7 US qt | 3.08 UK qt,,7.3 l  7.71 US qt | 6.42 UK qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab (D22, facelift 2000)",Desert Runner 3.3 V6 (210 Hp) 4x4 Automatic,2001 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,4999 mm  196.81 in.,1664-1808 mm  65.51 - 71.18 in.,1694 mm  66.69 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 8.0J x 17,,,,,,,,,,,2004 year,,Engine specs,210 Hp @ 4800 rpm.,64.1 Hp/l,334 Nm  246.35 lb.-ft.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Mechanical supercharging (Compressor),SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33ER,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,159 kg  350.53 lbs.,,1588 kg  3500.94 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab (D22, facelift 2000)",Desert Runner 3.3 V6 (210 Hp) 4x4,2001 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,4999 mm  196.81 in.,1664-1808 mm  65.51 - 71.18 in.,1694 mm  66.69 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 8.0J x 17,,,,,,,,,,,2004 year,,Engine specs,210 Hp @ 4800 rpm.,64.1 Hp/l,313 Nm  230.86 lb.-ft.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Mechanical supercharging (Compressor),SOHC,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33ER,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,159 kg  350.53 lbs.,,1588 kg  3500.94 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab (D22, facelift 2000)",3.3 V6 (170 Hp) 4x4 Automatic,2000 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,4999 mm  196.81 in.,1664-1808 mm  65.51 - 71.18 in.,1694 mm  66.69 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),4,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 8.0J x 17,,,,,,,,,,,2004 year,,Engine specs,170 Hp @ 4800 rpm.,51.9 Hp/l,271 Nm @ 2800 rpm.  199.88 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Naturally aspirated engine,,,,73.4 l  19.39 US gal | 16.15 UK gal,,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,2268 kg  5000.08 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab (D22, facelift 2000)",3.3 V6 (170 Hp) 4x4,2000 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,4999 mm  196.81 in.,1664-1808 mm  65.51 - 71.18 in.,1694 mm  66.69 in.,2950 mm  116.14 in.,1525 mm  60.04 in.,1507 mm  59.33 in.,,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Double wishbone,Leaf spring,Ventilated discs,Drum,,265/70 R15; 265/70 R16; 265/55 R17,7.0J x 15; 7.0J x 16; 8.0J x 17,,,,,,,,,,,2004 year,,Engine specs,170 Hp @ 4800 rpm.,51.9 Hp/l,271 Nm @ 2800 rpm.  199.88 lb.-ft. @ 2800 rpm.,3275 cm3 199.85 cu. in.,6,V-engine,91.5 mm  3.6 in.,83 mm  3.27 in.,,4,,Naturally aspirated engine,,,,73.4 l  19.39 US gal | 16.15 UK gal,5,,,,,VG33E,3.3 l  3.49 US qt | 2.9 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,,,,1588 kg  3500.94 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab (D22, facelift 2000)",2.4 (143 Hp) Automatic,2000 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,4999 mm  196.81 in.,1664-1808 mm  65.51 - 71.18 in.,1605 mm  63.19 in.,2950 mm  116.14 in.,1395 mm  54.92 in.,1390 mm  54.72 in.,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,4,Double wishbone,Leaf spring,Ventilated discs,Drum,,225/70 R15; 265/70 R15; 255/65 R16; 265/55 R17,6.0J x 15; 7.0J x 15; 7.0J x 16; 8.0J x 17,,,,,,,,,,,2004 year,,Engine specs,143 Hp @ 5200 rpm.,59.9 Hp/l,209 Nm @ 4000 rpm.  154.15 lb.-ft. @ 4000 rpm.,2389 cm3 145.79 cu. in.,4,Inline,89 mm  3.5 in.,96 mm  3.78 in.,,4,Multi-point indirect injection,Naturally aspirated engine,,,,60.2 l  15.9 US gal | 13.24 UK gal,,,,,,KA24DE,3.5 l  3.7 US qt | 3.08 UK qt,,7.1 l  7.5 US qt | 6.25 UK qt,,91 kg  200.62 lbs.,,907 kg  1999.59 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Frontier,"Frontier I King Cab (D22, facelift 2000)",2.4 (143 Hp),2000 year,Internal Combustion engine,Pick-up,4,2,Performance specs,Petrol (Gasoline),,,,,,,,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,Dimensions,4999 mm  196.81 in.,1664-1808 mm  65.51 - 71.18 in.,1605 mm  63.19 in.,2950 mm  116.14 in.,1395 mm  54.92 in.,1390 mm  54.72 in.,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,,Double wishbone,Leaf spring,Ventilated discs,Drum,,225/70 R15; 265/70 R15; 255/65 R16; 265/55 R17,6.0J x 15; 7.0J x 15; 7.0J x 16; 8.0J x 17,,,,,,,,,,,2004 year,,Engine specs,143 Hp @ 5200 rpm.,59.9 Hp/l,209 Nm @ 4000 rpm.  154.15 lb.-ft. @ 4000 rpm.,2389 cm3 145.79 cu. in.,4,Inline,89 mm  3.5 in.,96 mm  3.78 in.,,4,Multi-point indirect injection,Naturally aspirated engine,,,,60.2 l  15.9 US gal | 13.24 UK gal,5,,,,,KA24DE,3.5 l  3.7 US qt | 3.08 UK qt,,7.3 l  7.71 US qt | 6.42 UK qt,,,,1588 kg  3500.94 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
