Brand,Model,Generation,Modification (Engine),Start of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine displacement,Number of cylinders,Position of cylinders,Engine aspiration,Valvetrain,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Dimensions,Length,Width,Width including mirrors,Height,Wheelbase,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Power steering,Tires size,Wheel rims size,Number of valves per cylinder,End of production,Cylinder Bore,Piston Stroke,Fuel System,Fuel tank capacity,Assisting systems,Steering type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Acceleration 0 - 200 km/h,Number of Gears (manual transmission),Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Maximum speed,Compression ratio,Front track,Rear (Back) track,Maximum engine speed,Drag coefficient (Cd),Trunk (boot) space - minimum,Engine Model/Code,Max. weight,Max load,Ride height (ground clearance),Minimum turning circle (turning diameter),Fuel consumption (economy) - combined,Trunk (boot) space - maximum,Engine systems,Engine oil capacity,Emission standard,Coolant,CO2 emissions,Front overhang,Rear overhang,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,System power,Width with mirrors folded,Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Oil viscosity,Net (usable) battery capacity,Battery technology,All-electric range (WLTP),Average Energy consumption (WLTP),System torque,Permitted towbar download,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),Approach angle,Departure angle,Wading depth,Max speed (electric),Electric motor 2,Internal combustion engine specs,AdBlue tank,Max. roof load,Permitted trailer load with brakes (8%),Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Engine oil specification,All-electric range (NEDC),Ramp angle,Climb angle,Acceleration 0 - 300 km/h,Acceleration 0 - 60 mph,"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Battery voltage,Average Energy consumption (NEDC),100 km/h - 0,200 km/h - 0,Average Energy consumption
Peugeot,207,207,1.4 i 16V (90 Hp),2006 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Petrol (Gasoline),"12.8 kg/Hp, 78.4 Hp/tonne","11.7 kg/Nm, 85.4 Nm/tonne",Engine specs,90 Hp @ 5250 rpm.,66.2 Hp/l,98 Nm @ 3250 rpm.  72.28 lb.-ft. @ 3250 rpm.,"Front, Transverse",1360 cm3 82.99 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1148 kg  2530.91 lbs.,Dimensions,4030 mm  158.66 in.,1720 mm  67.72 in.,1972 mm  77.64 in.,1472 mm  57.95 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring, Elastic beam",Ventilated discs,Drum,,185/65 R15; 195/55 R16,15; 16,4,2009 year,75 mm  2.95 in.,77 mm  3.03 in.,Multi-point indirect injection,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,12.7 sec,12.7 sec,12.1 sec,,5,8.5 l/100 km  27.67 US mpg33.23 UK mpg11.76 km/l,5.2 l/100 km  45.23 US mpg54.32 UK mpg19.23 km/l,180 km/h  111.85 mph,10.5,1475 mm  58.07 in.,1466 mm  57.72 in.,,0.30,270 l  9.53 cu. ft.,ET3J4,1640 kg  3615.58 lbs.,492 kg  1084.67 lbs.,,10.4 m  34.12 ft.,6.4 l/100 km  36.75 US mpg44.14 UK mpg15.63 km/l,923 l  32.6 cu. ft.,,2.5-2.75 l  2.64 - 2.91 US qt | 2.2 - 2.42 UK qt,,7.2 l  7.61 US qt | 6.34 UK qt,,,,,,,,,,,1818 mm  71.57 in.,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,207,207,1.4 i (75 Hp),2006 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Petrol (Gasoline),"15.2 kg/Hp, 65.9 Hp/tonne","12.6 kg/Nm, 79.1 Nm/tonne",Engine specs,75 Hp @ 5400 rpm.,55.1 Hp/l,90 Nm @ 3300 rpm.  66.38 lb.-ft. @ 3300 rpm.,"Front, Transverse",1360 cm3 82.99 cu. in.,4,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1138 kg  2508.86 lbs.,Dimensions,4030 mm  158.66 in.,1720 mm  67.72 in.,1972 mm  77.64 in.,1472 mm  57.95 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring, Elastic beam",Ventilated discs,Drum,,185/65 R15,,2,2009 year,75 mm  2.95 in.,77 mm  3.03 in.,Multi-point indirect injection,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,15.6 sec,15.6 sec,14.8 sec,,5,8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,5 l/100 km  47.04 US mpg56.5 UK mpg20 km/l,167 km/h  103.77 mph,,1475 mm  58.07 in.,1466 mm  57.72 in.,,0.30,270 l  9.53 cu. ft.,TU3A,,,,10.4 m  34.12 ft.,6.3 l/100 km  37.34 US mpg44.84 UK mpg15.87 km/l,923 l  32.6 cu. ft.,,2.5-3.75 l  2.64 - 3.96 US qt | 2.2 - 3.3 UK qt,,5.3 l  5.6 US qt | 4.66 UK qt,,,,,,,,,,,1818 mm  71.57 in.,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,207,207,1.4 HDi (70 Hp),2008 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Diesel,"16.8 kg/Hp, 59.5 Hp/tonne","7.4 kg/Nm, 136.1 Nm/tonne",Engine specs,70 Hp @ 4000 rpm.,50 Hp/l,160 Nm @ 2000 rpm.  118.01 lb.-ft. @ 2000 rpm.,"Front, Transverse",1399 cm3 85.37 cu. in.,4,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1176 kg  2592.64 lbs.,Dimensions,4030 mm  158.66 in.,1720 mm  67.72 in.,1972 mm  77.64 in.,1472 mm  57.95 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring, Elastic beam",Ventilated discs,Drum,,185/65 R15,15,2,2009 year,73.7 mm  2.9 in.,82 mm  3.23 in.,Diesel Commonrail,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,15.1 sec,15.1 sec,14.3 sec,,5,,,170 km/h  105.63 mph,18,1475 mm  58.07 in.,1466 mm  57.72 in.,,0.30,270 l  9.53 cu. ft.,DV4TD,,,,10.4 m  34.12 ft.,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,923 l  32.6 cu. ft.,,3.75 l  3.96 US qt | 3.3 UK qt,,,,,,,,,,,,,1818 mm  71.57 in.,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,207,207 Super 2000,2.0 (280 Hp) 4WD Automatic,2006 year,Internal Combustion engine,Hatchback,2,3,Performance specs,Petrol (Gasoline),"4.1 kg/Hp, 243.5 Hp/tonne","4.6 kg/Nm, 217.4 Nm/tonne",Engine specs,280 Hp @ 8500 rpm.,140.2 Hp/l,250 Nm @ 7500 rpm.  184.39 lb.-ft. @ 7500 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1150 kg  2535.32 lbs.,Dimensions,4030 mm  158.66 in.,1800 mm  70.87 in.,,,2560 mm  100.79 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),6,Independent type McPherson,McPherson,Ventilated discs,Ventilated discs,,,18,4,2006 year,85 mm  3.35 in.,88 mm  3.46 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 II,e-208 50 kWh (136 Hp),2019 year,BEV (Electric Vehicle),Hatchback,5,5,Performance specs,Electricity,"10.7 kg/Hp, 93.5 Hp/tonne","5.6 kg/Nm, 178.7 Nm/tonne",,,,,"Front axle, Transverse",,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1455 kg  3207.73 lbs.,Dimensions,4055 mm  159.65 in.,1745 mm  68.7 in.,1960 mm  77.17 in.,1430 mm  56.3 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",One electric motor drives front wheels.,Front wheel drive,1,Independent type McPherson,,"Ventilated discs, 283x26 mm","Disc, 249x10 mm",Electric Steering,195/55 R16; 205/45 R17,6.5J x 16; 7J x 17,,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,8.1 sec,8.1 sec,7.7 sec,,,,,150 km/h  93.21 mph,,1500 mm  59.06 in.,1500 mm  59.06 in.,,,265 l  9.36 cu. ft.,,1910 kg  4210.83 lbs.,455 kg  1003.1 lbs.,,10.4 m  34.12 ft.,,1106 l  39.06 cu. ft.,,,,,,825 mm  32.48 in.,690 mm  27.17 in.,Electric cars and hybrids specs,50 kWh,340 km  211.27 mi,Electric motor 1,136 Hp @ 5500 rpm.,260 Nm  191.77 lb.-ft.,136 Hp,,,,,46 kWh,Lithium-ion (Li-Ion),350-362 km  217.48 - 224.94 mi,15.4-16 kWh/100 km  24.78 - 25.75 kWh/100 mi136 - 131 MPGe6.5 - 6.3 km/kWh4 - 3.9 mi/kWh,260 Nm  191.77 lb.-ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 II,GT-Line 1.5 BlueHDi (100 Hp),2019 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Diesel,,,Engine specs,100 Hp @ 3500 rpm.,66.7 Hp/l,250 Nm @ 1750 rpm.  184.39 lb.-ft. @ 1750 rpm.,"Front, Transverse",1499 cm3 91.47 cu. in.,4,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,Dimensions,4055 mm  159.65 in.,1745 mm  68.7 in.,,1430 mm  56.3 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,Disc,Disc,,205/45 R17 V,7J x 17,4,,,,Diesel Commonrail,41 l  10.83 US gal | 9.02 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,6,4.8 l/100 km  49 US mpg58.85 UK mpg20.83 km/l,,,,1500 mm  59.06 in.,1500 mm  59.06 in.,,,265 l  9.36 cu. ft.,DV5RD,,,,,,1106 l  39.06 cu. ft.,Particulate filter,4 l  4.23 US qt | 3.52 UK qt,Euro 6 d-TEMP,,111 g/km,825 mm  32.48 in.,690 mm  27.17 in.,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 II,GT-Line 1.2 PureTech (100 Hp) Automatic,2019 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),,,Engine specs,100 Hp @ 5500 rpm.,83.4 Hp/l,205 Nm @ 1750 rpm.  151.2 lb.-ft. @ 1750 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,Dimensions,4055 mm  159.65 in.,1745 mm  68.7 in.,,1430 mm  56.3 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,8,Independent type McPherson,Elastic beam,Disc,Disc,,205/45 R17 V,7J x 17,4,,,,Direct injection,44 l  11.62 US gal | 9.68 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,5.5 l/100 km  42.77 US mpg51.36 UK mpg18.18 km/l,,,,1500 mm  59.06 in.,1500 mm  59.06 in.,,,265 l  9.36 cu. ft.,EB2ADT,,,,,,1106 l  39.06 cu. ft.,,3.5 l  3.7 US qt | 3.08 UK qt,Euro 6 d-TEMP,,126 g/km,825 mm  32.48 in.,690 mm  27.17 in.,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 II,1.2 PureTech (130 Hp) Stop&Start Automatic,2019 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"8.9 kg/Hp, 112.3 Hp/tonne","5 kg/Nm, 198.6 Nm/tonne",Engine specs,130 Hp @ 5500 rpm.,108.4 Hp/l,230 Nm @ 1750 rpm.  169.64 lb.-ft. @ 1750 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1158 kg  2552.95 lbs.,Dimensions,4055 mm  159.65 in.,1745 mm  68.7 in.,,1430 mm  56.3 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,8,Independent type McPherson,Elastic beam,"Disc, 283 mm","Disc, 249 mm",,195/55 R16 H; 205/45 R17 V,16; 17,4,,,,Direct injection,44 l  11.62 US gal | 9.68 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,8.7 sec,8.7 sec,8.3 sec,,,5.4 l/100 km  43.56 US mpg52.31 UK mpg18.52 km/l,4 l/100 km  58.8 US mpg70.62 UK mpg25 km/l,208 km/h  129.25 mph,,1500 mm  59.06 in.,1500 mm  59.06 in.,,,265 l  9.36 cu. ft.,"EB2ADTS, EB2ADTSM",1630 kg  3593.53 lbs.,472 kg  1040.58 lbs.,,10.4 m  34.12 ft.,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,,Start & Stop System,3.5 l  3.7 US qt | 3.08 UK qt,Euro 6 d-TEMP,,101 g/km,825 mm  32.48 in.,690 mm  27.17 in.,,,,,,,,,1200 kg  2645.55 lbs.,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 II,1.2 PureTech (75 Hp) Stop&Start,2019 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"13.1 kg/Hp, 76.5 Hp/tonne","8.3 kg/Nm, 120.4 Nm/tonne",Engine specs,75 Hp @ 5750 rpm.,62.6 Hp/l,118 Nm @ 2750 rpm.  87.03 lb.-ft. @ 2750 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",980 kg  2160.53 lbs.,Dimensions,4055 mm  159.65 in.,1745 mm  68.7 in.,,1430 mm  56.3 in.,2540 mm  100 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,"Disc, 283 mm","Drum, 249 mm",,185/65 R15 T; 195/55 R16 H,15; 16,4,,,,Direct injection,40 l  10.57 US gal | 8.8 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,13.2 sec,13.2 sec,12.5 sec,,5,4.8 l/100 km  49 US mpg58.85 UK mpg20.83 km/l,3.7 l/100 km  63.57 US mpg76.35 UK mpg27.03 km/l,174 km/h  108.12 mph,,1500 mm  59.06 in.,1500 mm  59.06 in.,,,265 l  9.36 cu. ft.,EB2FAD,1510 kg  3328.98 lbs.,530 kg  1168.45 lbs.,,10.4 m  34.12 ft.,4.1 l/100 km  57.37 US mpg68.9 UK mpg24.39 km/l,,Start & Stop System,3.5 l  3.7 US qt | 3.08 UK qt,Euro 6 d-TEMP,,93 g/km,825 mm  32.48 in.,690 mm  27.17 in.,,,,,,,,,500 kg  1102.31 lbs.,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 I (facelift 2015),1.6 THP (208 Hp),2015 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Petrol (Gasoline),"5.6 kg/Hp, 179.3 Hp/tonne","3.9 kg/Nm, 258.6 Nm/tonne",Engine specs,208 Hp @ 6000 rpm.,130.2 Hp/l,300 Nm @ 3000 rpm.  221.27 lb.-ft. @ 3000 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1160 kg  2557.36 lbs.,Dimensions,3962 mm  155.98 in.,1829 mm  72.01 in.,2004 mm  78.9 in.,1460 mm  57.48 in.,2538 mm  99.92 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,Ventilated discs,Disc,,,,4,"April, 2018 year",,,Direct injection,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,6.5 sec,6.5 sec,6.2 sec,,6,7 l/100 km  33.6 US mpg40.35 UK mpg14.29 km/l,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,230 km/h  142.92 mph,,1475-1470 mm  58.07 - 57.87 in.,1471-1467 mm  57.91 - 57.76 in.,,,285 l  10.06 cu. ft.,EP6FDTX,1650 kg  3637.63 lbs.,490 kg  1080.27 lbs.,123-129 mm  4.84 - 5.08 in.,10.4 m  34.12 ft.,5.4 l/100 km  43.56 US mpg52.31 UK mpg18.52 km/l,1076 l  38 cu. ft.,,4.25 l  4.49 US qt | 3.74 UK qt,Euro 6,,125 g/km,,,,,,,,,,,930 kg  2050.3 lbs.,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 I (facelift 2015),1.6 BlueHDi (120 Hp),2015 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Diesel,"9.3 kg/Hp, 107.6 Hp/tonne","3.9 kg/Nm, 255.6 Nm/tonne",Engine specs,120 Hp @ 3500 rpm.,76.9 Hp/l,285 Nm @ 1750 rpm.  210.21 lb.-ft. @ 1750 rpm.,"Front, Transverse",1560 cm3 95.2 cu. in.,4,Inline,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1115 kg  2458.15 lbs.,Dimensions,3973 mm  156.42 in.,1829 mm  72.01 in.,2004 mm  78.9 in.,1460 mm  57.48 in.,2538 mm  99.92 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,Ventilated discs,Disc,,,,2,2018 year,,,Diesel Commonrail,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,9.4 sec,9.4 sec,8.9 sec,,6,4.4 l/100 km  53.46 US mpg64.2 UK mpg22.73 km/l,3.2 l/100 km  73.5 US mpg88.28 UK mpg31.25 km/l,190 km/h  118.06 mph,,1475-1470 mm  58.07 - 57.87 in.,1471-1467 mm  57.91 - 57.76 in.,,,285 l  10.06 cu. ft.,DV6FC,1672 kg  3686.13 lbs.,557 kg  1227.97 lbs.,123-129 mm  4.84 - 5.08 in.,10.6 m  34.78 ft.,3.6 l/100 km  65.34 US mpg78.47 UK mpg27.78 km/l,1076 l  38 cu. ft.,Particulate filter,3.75 l  3.96 US qt | 3.3 UK qt,Euro 6,,94 g/km,,,,,,,,,,,980 kg  2160.53 lbs.,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 I (facelift 2015),1.6 BlueHDi (100 Hp),2015 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Diesel,"10.9 kg/Hp, 91.7 Hp/tonne","4.3 kg/Nm, 233 Nm/tonne",Engine specs,100 Hp @ 3750 rpm.,64.1 Hp/l,254 Nm @ 1750 rpm.  187.34 lb.-ft. @ 1750 rpm.,"Front, Transverse",1560 cm3 95.2 cu. in.,4,Inline,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1090 kg  2403.04 lbs.,Dimensions,3973 mm  156.42 in.,1829 mm  72.01 in.,2004 mm  78.9 in.,1460 mm  57.48 in.,2538 mm  99.92 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,Ventilated discs,Disc,,,,2,2018 year,,,Diesel Commonrail,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,10.7 sec,10.7 sec,10.2 sec,,5,3.8 l/100 km  61.9 US mpg74.34 UK mpg26.32 km/l,3.2 l/100 km  73.5 US mpg88.28 UK mpg31.25 km/l,187 km/h  116.2 mph,,1475-1470 mm  58.07 - 57.87 in.,1471-1467 mm  57.91 - 57.76 in.,,,285 l  10.06 cu. ft.,DV6FD,1680 kg  3703.77 lbs.,590 kg  1300.73 lbs.,123-129 mm  4.84 - 5.08 in.,10.4 m  34.12 ft.,3.4 l/100 km  69.18 US mpg83.08 UK mpg29.41 km/l,1076 l  38 cu. ft.,Particulate filter,3.75 l  3.96 US qt | 3.3 UK qt,Euro 6,,87 g/km,,,,,,,,,,,840 kg  1851.88 lbs.,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 I (facelift 2015),1.6 BlueHDi (75 Hp),2015 year,Internal Combustion engine,Hatchback,5,3/5,Performance specs,Diesel,"14.2 kg/Hp, 70.4 Hp/tonne","4.6 kg/Nm, 216 Nm/tonne",Engine specs,75 Hp @ 3500 rpm.,48.1 Hp/l,230 Nm @ 1750 rpm.  169.64 lb.-ft. @ 1750 rpm.,"Front, Transverse",1560 cm3 95.2 cu. in.,4,Inline,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1065 kg  2347.92 lbs.,Dimensions,3973 mm  156.42 in.,1829 mm  72.01 in.,2004 mm  78.9 in.,1460 mm  57.48 in.,2538 mm  99.92 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,Ventilated discs,Drum,,,,2,2018 year,,,Diesel Commonrail,50 l  13.21 US gal | 11 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,13.3 sec,13.3 sec,12.6 sec,,5,4.2 l/100 km  56 US mpg67.26 UK mpg23.81 km/l,3.2 l/100 km  73.5 US mpg88.28 UK mpg31.25 km/l,171 km/h  106.25 mph,,1475-1470 mm  58.07 - 57.87 in.,1471-1467 mm  57.91 - 57.76 in.,,,285 l  10.06 cu. ft.,DV6FE,1635 kg  3604.56 lbs.,570 kg  1256.63 lbs.,123-129 mm  4.84 - 5.08 in.,10.4 m  34.12 ft.,3.6 l/100 km  65.34 US mpg78.47 UK mpg27.78 km/l,1076 l  38 cu. ft.,Particulate filter,3.75 l  3.96 US qt | 3.3 UK qt,Euro 6,,93 g/km,,,,,,,,,,,660 kg  1455.05 lbs.,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 I (facelift 2015),1.5 BlueHDi (102 Hp),2018 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Diesel,"10.6 kg/Hp, 94.4 Hp/tonne","4.3 kg/Nm, 231.5 Nm/tonne",Engine specs,102 Hp @ 3500 rpm.,68 Hp/l,250 Nm @ 1750 rpm.  184.39 lb.-ft. @ 1750 rpm.,"Front, Transverse",1499 cm3 91.47 cu. in.,4,Inline,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1080 kg  2380.99 lbs.,Dimensions,3973 mm  156.42 in.,1739 mm  68.46 in.,2004 mm  78.9 in.,1460 mm  57.48 in.,2538 mm  99.92 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Elastic beam,Disc,Disc,,195/55 R16; 205/45 R17,16; 17,4,2019 year,,,Diesel Commonrail,,ABS (Anti-lock braking system),Steering rack and pinion,10.5 sec,10.5 sec,10 sec,,6,,,188 km/h  116.82 mph,,1470 mm  57.87 in.,1472 mm  57.95 in.,,,,DV5RD,1655 kg  3648.65 lbs.,575 kg  1267.66 lbs.,,,4.2-4.8 l/100 km  56 - 49 US mpg67.26 - 58.85 UK mpg23.81 - 20.83 km/l,,Particulate filter,4 l  4.23 US qt | 3.52 UK qt,Euro 6d-TEMP,,95-97 g/km,783 mm  30.83 in.,652 mm  25.67 in.,,,,,,,,,1150 kg  2535.32 lbs.,,Log in to see.,,,,,,46 kg  101.41 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,208,208 I (facelift 2015),1.2 PureTech (110 Hp) Automatic,2018 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"9.9 kg/Hp, 100.9 Hp/tonne","5.3 kg/Nm, 188.1 Nm/tonne",Engine specs,110 Hp @ 5500 rpm.,91.7 Hp/l,205 Nm @ 1750 rpm.  151.2 lb.-ft. @ 1750 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1090 kg  2403.04 lbs.,Dimensions,3973 mm  156.42 in.,1739 mm  68.46 in.,2004 mm  78.9 in.,1460 mm  57.48 in.,2538 mm  99.92 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,Independent type McPherson,Elastic beam,Disc,Disc,,195/55 R16; 205/45 R17,16; 17,4,2019 year,,,Direct injection,,ABS (Anti-lock braking system),Steering rack and pinion,9.9 sec,9.9 sec,9.4 sec,,,,,188 km/h  116.82 mph,,1470 mm  57.87 in.,1472 mm  57.95 in.,,,,EB2ADT,1630 kg  3593.53 lbs.,540 kg  1190.5 lbs.,,,6.3-7.2 l/100 km  37.34 - 32.67 US mpg44.84 - 39.23 UK mpg15.87 - 13.89 km/l,,,3.5 l  3.7 US qt | 3.08 UK qt,Euro 6d-TEMP,,114-133 g/km,783 mm  30.83 in.,652 mm  25.67 in.,,,,,,,,,1150 kg  2535.32 lbs.,,Log in to see.,,,,,,46 kg  101.41 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
