Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine Model/Code,Engine displacement,Number of cylinders,Number of valves per cylinder,Engine aspiration,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Max. weight,Max load,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Front brakes,Rear brakes,Tires size,Wheel rims size,Front track,Rear (Back) track,Compression ratio,Fuel consumption (economy) - combined,Position of cylinders,Fuel System,Valvetrain,Ride height (ground clearance),Number of Gears (manual transmission),Front suspension,Rear suspension,Assisting systems,Steering type,Power steering,Number of Gears (automatic transmission),Emission standard,Approach angle,Departure angle,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Front overhang,Rear overhang,Trunk (boot) space - minimum,Trunk (boot) space - maximum,CO2 emissions,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Acceleration 0 - 200 km/h,Acceleration 0 - 300 km/h,Maximum engine speed,Cylinder Bore,Piston Stroke,Width with mirrors folded,Width including mirrors,Drag coefficient (Cd),Acceleration 0 - 60 mph,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Average Energy consumption,Electric motor 1,Electric motor power,Electric motor 2,System power,System torque,Minimum turning circle (turning diameter),Engine oil capacity,Oil viscosity,Engine oil specification,Coolant,Engine systems,Permitted towbar download,Max. roof load,Ramp angle,Wading depth,Electric motor Torque,Internal combustion engine specs,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Battery voltage,Battery technology,All-electric range (WLTP),Average Energy consumption (WLTP),Net (usable) battery capacity,"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Electric motor 3,Power (CNG),Power per litre (CNG),Torque (CNG),CNG cylinder capacity,100 km/h - 0,Fuel consumption (economy) - urban (LPG),Fuel consumption (economy) - extra urban (LPG),Fuel consumption (economy) - combined (LPG),CO2 emissions (LPG),Power (LPG),Power per litre (LPG),Torque (LPG),Fuel tank capacity (LPG),AdBlue tank,Max speed (electric),Permitted trailer load with brakes (8%)
Hyundai,Stellar,Stellar,1.6 (75 Hp),1983 year,1993 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),160 km/h  99.42 mph,"13.7 kg/Hp, 72.8 Hp/tonne","7.5 kg/Nm, 133 Nm/tonne",Engine specs,75 Hp @ 5200 rpm.,47 Hp/l,137 Nm @ 4000 rpm.  101.05 lb.-ft. @ 4000 rpm.,"Front, Transverse",,1597 cm3 97.45 cu. in.,4,2,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1030 kg  2270.76 lbs.,,,54 l  14.27 US gal | 11.88 UK gal,Dimensions,4415 mm  173.82 in.,1715 mm  67.52 in.,1370 mm  53.94 in.,2580 mm  101.57 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,Disc,Drum,165/80 SR13,,1445 mm  56.89 in.,1425 mm  56.1 in.,8.5,,Inline,Carburettor,,,4,Coil spring,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,,,,,13 l/100 km  18.09 US mpg21.73 UK mpg7.69 km/l,8 l/100 km  29.4 US mpg35.31 UK mpg12.5 km/l,,,,,,,,,,,,,,76.9 mm  3.03 in.,86 mm  3.39 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Stellar,Stellar,1.4 (92 Hp),1983 year,1993 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),160 km/h  99.42 mph,,,Engine specs,92 Hp @ 6300 rpm.,63.9 Hp/l,125 Nm @ 4000 rpm.  92.2 lb.-ft. @ 4000 rpm.,"Front, Transverse",,1439 cm3 87.81 cu. in.,4,2,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,,54 l  14.27 US gal | 11.88 UK gal,Dimensions,4415 mm  173.82 in.,1715 mm  67.52 in.,1370 mm  53.94 in.,2580 mm  101.57 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,Disc,Drum,185/75 SR13,,1445 mm  56.89 in.,1425 mm  56.1 in.,9,,Inline,Carburettor,,,4,Coil spring,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,,,,,12 l/100 km  19.6 US mpg23.54 UK mpg8.33 km/l,7 l/100 km  33.6 US mpg40.35 UK mpg14.29 km/l,,,,,,,,,,,,,,73 mm  2.87 in.,86 mm  3.39 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,3.5 V6 (200 Hp),2001 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Petrol (Gasoline),,"10.4 kg/Hp, 96.4 Hp/tonne","6.6 kg/Nm, 150.8 Nm/tonne",Engine specs,200 Hp @ 5500 rpm.,57.2 Hp/l,313 Nm @ 3500 rpm.  230.86 lb.-ft. @ 3500 rpm.,"Front, Longitudinal",,3497 cm3 213.4 cu. in.,6,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",2075 kg  4574.59 lbs.,,,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1795 mm  70.67 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,255/65 R16,,1530 mm  60.24 in.,1530 mm  60.24 in.,,,V-engine,Multi-point indirect injection,DOHC,,,Double wishbone,Helical spring,ABS (Anti-lock braking system),,Hydraulic Steering,4,,,,,,,,,,,,,,,,,,,93 mm  3.66 in.,85.8 mm  3.38 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,3.5 i V6 24V (195 Hp) Automatic,2001 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Petrol (Gasoline),185 km/h  114.95 mph,"10.2 kg/Hp, 98 Hp/tonne","6.8 kg/Nm, 147.7 Nm/tonne",Engine specs,195 Hp @ 5500 rpm.,55.8 Hp/l,294 Nm @ 3000 rpm.  216.84 lb.-ft. @ 3000 rpm.,"Front, Longitudinal",,3497 cm3 213.4 cu. in.,6,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1990 kg  4387.2 lbs.,,,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,235/75 R15,15,1500 mm  59.06 in.,1500 mm  59.06 in.,10,15.2 l/100 km  15.47 US mpg18.58 UK mpg6.58 km/l,V-engine,Multi-point indirect injection,DOHC,,,Double wishbone,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,4,,,,20.5 l/100 km  11.47 US mpg13.78 UK mpg4.88 km/l,12.1 l/100 km  19.44 US mpg23.35 UK mpg8.26 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,10.7 sec,10.7 sec,10.2 sec,,,,,,93 mm  3.66 in.,85.8 mm  3.38 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,3.5 i V6 24V (195 Hp),2001 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Petrol (Gasoline),185 km/h  114.95 mph,"10.2 kg/Hp, 98 Hp/tonne","6.8 kg/Nm, 147.7 Nm/tonne",Engine specs,195 Hp @ 5500 rpm.,55.8 Hp/l,294 Nm @ 3000 rpm.  216.84 lb.-ft. @ 3000 rpm.,"Front, Longitudinal",,3497 cm3 213.4 cu. in.,6,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1990 kg  4387.2 lbs.,,,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,235/75 R15,,1500 mm  59.06 in.,1500 mm  59.06 in.,10,13.9 l/100 km  16.92 US mpg20.32 UK mpg7.19 km/l,V-engine,Multi-point indirect injection,DOHC,,5,Double wishbone,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,,,,,18.8 l/100 km  12.51 US mpg15.03 UK mpg5.32 km/l,11 l/100 km  21.38 US mpg25.68 UK mpg9.09 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,9.5 sec,9.5 sec,9 sec,,,,,,93 mm  3.66 in.,85.8 mm  3.38 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,2.9 CRDi (163 Hp) Automatic,2004 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Diesel,172 km/h  106.88 mph,"12.7 kg/Hp, 78.9 Hp/tonne","6 kg/Nm, 167.1 Nm/tonne",Engine specs,163 Hp @ 2800 rpm.,56.2 Hp/l,345 Nm @ 1750 rpm.  254.46 lb.-ft. @ 1750 rpm.,"Front, Longitudinal",,2902 cm3 177.09 cu. in.,4,4,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",2065 kg  4552.55 lbs.,2620 kg  5776.11 lbs.,555 kg  1223.57 lbs.,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,255/65 R16,16,1500 mm  59.06 in.,1500 mm  59.06 in.,19.4,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,Inline,Diesel Commonrail,,,,Double wishbone,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,4,,,,11.5 l/100 km  20.45 US mpg24.56 UK mpg8.7 km/l,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,13.4 sec,13.4 sec,12.7 sec,,,,,,97.1 mm  3.82 in.,98 mm  3.86 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,2.9 CRDi (163 Hp),2004 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Diesel,168 km/h  104.39 mph,"12.7 kg/Hp, 78.9 Hp/tonne","6 kg/Nm, 167.1 Nm/tonne",Engine specs,163 Hp @ 2800 rpm.,56.2 Hp/l,345 Nm @ 1750 rpm.  254.46 lb.-ft. @ 1750 rpm.,"Front, Longitudinal",,2902 cm3 177.09 cu. in.,4,4,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",2065 kg  4552.55 lbs.,2620 kg  5776.11 lbs.,555 kg  1223.57 lbs.,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,255/65 R16,,1500 mm  59.06 in.,1500 mm  59.06 in.,19.4,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,Inline,Diesel Commonrail,,,5,Double wishbone,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,,,,,10.9 l/100 km  21.58 US mpg25.92 UK mpg9.17 km/l,7.4 l/100 km  31.79 US mpg38.17 UK mpg13.51 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,13 sec,13 sec,12.4 sec,,,,,,97.1 mm  3.82 in.,98 mm  3.86 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,2.9 16V DSL (150 Hp) Automatic,2001 year,2004 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Diesel,168 km/h  104.39 mph,"14.8 kg/Hp, 67.6 Hp/tonne","6.7 kg/Nm, 150 Nm/tonne",Engine specs,150 Hp @ 3800 rpm.,51.7 Hp/l,333 Nm @ 2000 rpm.  245.61 lb.-ft. @ 2000 rpm.,"Front, Longitudinal",,2902 cm3 177.09 cu. in.,4,4,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",2220 kg  4894.26 lbs.,2590 kg  5709.97 lbs.,370 kg  815.71 lbs.,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,235/75 R15,15,1500 mm  59.06 in.,1500 mm  59.06 in.,19.3,9.8 l/100 km  24 US mpg28.82 UK mpg10.2 km/l,Inline,Diesel Commonrail,,,,Double wishbone,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,4,,,,12.6 l/100 km  18.67 US mpg22.42 UK mpg7.94 km/l,8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,14.8 sec,14.8 sec,14.1 sec,,,,,,97.1 mm  3.82 in.,98 mm  3.86 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,2.9 16V DSL (150 Hp),2001 year,2004 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Diesel,166 km/h  103.15 mph,"14.8 kg/Hp, 67.6 Hp/tonne","6.7 kg/Nm, 150 Nm/tonne",Engine specs,150 Hp @ 3800 rpm.,51.7 Hp/l,333 Nm @ 2000 rpm.  245.61 lb.-ft. @ 2000 rpm.,"Front, Longitudinal",,2902 cm3 177.09 cu. in.,4,4,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",2220 kg  4894.26 lbs.,2590 kg  5709.97 lbs.,370 kg  815.71 lbs.,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,235/75 R15,,1500 mm  59.06 in.,1500 mm  59.06 in.,19.3,8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,Inline,Diesel Commonrail,,,5,Double wishbone,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,,,,,10.5 l/100 km  22.4 US mpg26.9 UK mpg9.52 km/l,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,13.7 sec,13.7 sec,13 sec,,,,,,97.1 mm  3.82 in.,98 mm  3.86 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,2.5 TD (100 Hp) Automatic,2001 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Diesel,145 km/h  90.1 mph,"20 kg/Hp, 50.1 Hp/tonne","8.3 kg/Nm, 120.3 Nm/tonne",Engine specs,100 Hp @ 3800 rpm.,40.4 Hp/l,240 Nm @ 2000 rpm.  177.01 lb.-ft. @ 2000 rpm.,"Front, Longitudinal",,2477 cm3 151.16 cu. in.,4,2,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1995 kg  4398.22 lbs.,2315 kg  5103.7 lbs.,320 kg  705.48 lbs.,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,235/75 R15,15,1500 mm  59.06 in.,1500 mm  59.06 in.,21,,Inline,Diesel Commonrail,OHC,,,Double wishbone,Helical spring,ABS (Anti-lock braking system),,Hydraulic Steering,4,,,,12.9 l/100 km  18.23 US mpg21.9 UK mpg7.75 km/l,9.1 l/100 km  25.85 US mpg31.04 UK mpg10.99 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,20.1 sec,20.1 sec,19.1 sec,,,,,,91.1 mm  3.59 in.,95 mm  3.74 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Terracan,Terracan,2.5 TD (100 Hp),2001 year,2006 year,Internal Combustion engine,Off-road vehicle,5,5,Performance specs,Diesel,145 km/h  90.1 mph,"20 kg/Hp, 50.1 Hp/tonne","8.3 kg/Nm, 120.3 Nm/tonne",Engine specs,100 Hp @ 3800 rpm.,40.4 Hp/l,240 Nm @ 2000 rpm.  177.01 lb.-ft. @ 2000 rpm.,"Front, Longitudinal",,2477 cm3 151.16 cu. in.,4,2,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1995 kg  4398.22 lbs.,2315 kg  5103.7 lbs.,320 kg  705.48 lbs.,75 l  19.81 US gal | 16.5 UK gal,Dimensions,4710 mm  185.43 in.,1860 mm  73.23 in.,1790 mm  70.47 in.,2750 mm  108.27 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),Ventilated discs,Disc,235/75 R15,,1500 mm  59.06 in.,1500 mm  59.06 in.,21,,Inline,Diesel Commonrail,OHC,,5,Double wishbone,Helical spring,ABS (Anti-lock braking system),,Hydraulic Steering,,,,,13.1 l/100 km  17.96 US mpg21.56 UK mpg7.63 km/l,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,,,1170 l  41.32 cu. ft.,1955 l  69.04 cu. ft.,,19.1 sec,19.1 sec,18.1 sec,,,,,,91.1 mm  3.59 in.,95 mm  3.74 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Tiburon,Tiburon II,GT 2.7 V6 (172 Hp),2002 year,2005 year,Internal Combustion engine,Coupe,4,3,Performance specs,Petrol (Gasoline),260 km/h  161.56 mph,,,Engine specs,172 Hp @ 6000 rpm.,63.7 Hp/l,,,,2700 cm3 164.76 cu. in.,6,,"Turbocharger, Intercooler",(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,,,45 l  11.89 US gal | 9.9 UK gal,,,,,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,,,,,,,,V-engine,Direct injection,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Tiburon,Tiburon II,2.0 (138 Hp),2006 year,2008 year,Internal Combustion engine,Coupe,4,3,Performance specs,Petrol (Gasoline),,,,Engine specs,138 Hp @ 6000 rpm.,69.9 Hp/l,180 Nm @ 4600 rpm.  132.76 lb.-ft. @ 4600 rpm.,"Front, Transverse",,1975 cm3 120.52 cu. in.,4,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,,,,,,10,,Inline,Multi-point indirect injection,OHC,,5,,,,,,,,,,,,,,,,,,,,,,,,,82 mm  3.23 in.,93.5 mm  3.68 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Tiburon,Tiburon,2.0 i 16V (139 Hp) Automatic,1999 year,2001 year,Internal Combustion engine,Coupe,4,3,Performance specs,Petrol (Gasoline),198 km/h  123.03 mph,"9 kg/Hp, 111.2 Hp/tonne","6.9 kg/Nm, 145.6 Nm/tonne",Engine specs,139 Hp @ 6000 rpm.,70.4 Hp/l,182 Nm @ 4900 rpm.  134.24 lb.-ft. @ 4900 rpm.,"Front, Transverse",,1975 cm3 120.52 cu. in.,4,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1250 kg  2755.78 lbs.,1600 kg  3527.4 lbs.,350 kg  771.62 lbs.,55 l  14.53 US gal | 12.1 UK gal,Dimensions,4345 mm  171.06 in.,1730 mm  68.11 in.,1310 mm  51.57 in.,2475 mm  97.44 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,Ventilated discs,Disc,205/50 R15,15,1465 mm  57.68 in.,1450 mm  57.09 in.,10,,Inline,Multi-point indirect injection,DOHC,,,Spring Strut,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,4,,,,13.3 l/100 km  17.69 US mpg21.24 UK mpg7.52 km/l,7.9 l/100 km  29.77 US mpg35.76 UK mpg12.66 km/l,,,,362 l  12.78 cu. ft.,,10.7 sec,10.7 sec,10.2 sec,,,,,,82 mm  3.23 in.,93.5 mm  3.68 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Tiburon,Tiburon,2.0 i 16V (139 Hp),1999 year,2001 year,Internal Combustion engine,Coupe,4,3,Performance specs,Petrol (Gasoline),201 km/h  124.9 mph,"9 kg/Hp, 111.2 Hp/tonne","6.9 kg/Nm, 145.6 Nm/tonne",Engine specs,139 Hp @ 6000 rpm.,70.4 Hp/l,182 Nm @ 4900 rpm.  134.24 lb.-ft. @ 4900 rpm.,"Front, Transverse",,1975 cm3 120.52 cu. in.,4,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1250 kg  2755.78 lbs.,1600 kg  3527.4 lbs.,350 kg  771.62 lbs.,55 l  14.53 US gal | 12.1 UK gal,Dimensions,4345 mm  171.06 in.,1730 mm  68.11 in.,1310 mm  51.57 in.,2475 mm  97.44 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,Ventilated discs,Disc,205/50 R15,,1465 mm  57.68 in.,1450 mm  57.09 in.,10,,Inline,Multi-point indirect injection,DOHC,,5,Spring Strut,Helical spring,ABS (Anti-lock braking system),Steering rack and pinion,Hydraulic Steering,,,,,11.4 l/100 km  20.63 US mpg24.78 UK mpg8.77 km/l,7.3 l/100 km  32.22 US mpg38.7 UK mpg13.7 km/l,,,,362 l  12.78 cu. ft.,,8.6 sec,8.6 sec,8.2 sec,,,,,,82 mm  3.23 in.,93.5 mm  3.68 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Tiburon,Tiburon,1.8 16V (132 Hp) Automatic,1998 year,2001 year,Internal Combustion engine,Coupe,5,3,Performance specs,Petrol (Gasoline),190 km/h  118.06 mph,"9.4 kg/Hp, 106.5 Hp/tonne","7.5 kg/Nm, 133.9 Nm/tonne",Engine specs,132 Hp @ 6000 rpm.,73.5 Hp/l,166 Nm @ 5000 rpm.  122.44 lb.-ft. @ 5000 rpm.,"Front, Longitudinal",,1796 cm3 109.6 cu. in.,4,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1240 kg  2733.73 lbs.,1600 kg  3527.4 lbs.,360 kg  793.66 lbs.,55 l  14.53 US gal | 12.1 UK gal,Dimensions,4340 mm  170.87 in.,1730 mm  68.11 in.,1310 mm  51.57 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,Ventilated discs,Disc,195/60 R14,14,1470 mm  57.87 in.,1450 mm  57.09 in.,10,,Inline,Multi-point indirect injection,DOHC,,,Spring Strut,Helical spring,,Steering rack and pinion,Hydraulic Steering,4,,,,10.7 l/100 km  21.98 US mpg26.4 UK mpg9.35 km/l,7.8 l/100 km  30.16 US mpg36.22 UK mpg12.82 km/l,,,,360 l  12.71 cu. ft.,,,,,,,,,,82 mm  3.23 in.,85 mm  3.35 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyundai,Tiburon,Tiburon,1.8 16V (132 Hp),1998 year,2001 year,Internal Combustion engine,Coupe,5,3,Performance specs,Petrol (Gasoline),190 km/h  118.06 mph,"9.4 kg/Hp, 106.5 Hp/tonne","7.5 kg/Nm, 133.9 Nm/tonne",Engine specs,132 Hp @ 6000 rpm.,73.5 Hp/l,166 Nm @ 5000 rpm.  122.44 lb.-ft. @ 5000 rpm.,"Front, Longitudinal",,1796 cm3 109.6 cu. in.,4,4,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1240 kg  2733.73 lbs.,1600 kg  3527.4 lbs.,360 kg  793.66 lbs.,55 l  14.53 US gal | 12.1 UK gal,Dimensions,4340 mm  170.87 in.,1730 mm  68.11 in.,1310 mm  51.57 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,Ventilated discs,Disc,195/60 R14,,1470 mm  57.87 in.,1450 mm  57.09 in.,10,,Inline,Multi-point indirect injection,DOHC,,5,Spring Strut,Helical spring,,Steering rack and pinion,Hydraulic Steering,,,,,10.7 l/100 km  21.98 US mpg26.4 UK mpg9.35 km/l,7.8 l/100 km  30.16 US mpg36.22 UK mpg12.82 km/l,,,,360 l  12.71 cu. ft.,,,,,,,,,,82 mm  3.23 in.,85 mm  3.35 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
